CompteurTemps	Temps	Cx0	Cy0	
105196	946.755	-0.128311	-3.83268	
105197	946.764	-0.12829	-3.83251	
105198	946.773	-0.12829	-3.83251	
105199	946.782	-0.128291	-3.83251	
105200	946.791	-0.128291	-3.83251	
105201	946.8	-0.128205	-3.83241	
105202	946.809	-0.128219	-3.83254	
105203	946.818	-0.128217	-3.83255	
105204	946.827	-0.128215	-3.83255	
105205	946.836	-0.128215	-3.83255	
105206	946.845	-0.12831	-3.83268	
105207	946.854	-0.128291	-3.83251	
105208	946.863	-0.12829	-3.83251	
105209	946.872	-0.128291	-3.83251	
105210	946.881	-0.128291	-3.83251	
105211	946.89	-0.128205	-3.83241	
105212	946.899	-0.128219	-3.83254	
105213	946.908	-0.128217	-3.83255	
105214	946.917	-0.128215	-3.83255	
105215	946.926	-0.128214	-3.83255	
105216	946.935	-0.12831	-3.83268	
105217	946.944	-0.12829	-3.83251	
105218	946.953	-0.12829	-3.83251	
105219	946.962	-0.12829	-3.83251	
105220	946.971	-0.128291	-3.83251	
105221	946.98	-0.128206	-3.83241	
105222	946.989	-0.128219	-3.83254	
105223	946.998	-0.128216	-3.83255	
105224	947.007	-0.128215	-3.83255	
105225	947.016	-0.128214	-3.83255	
105226	947.025	-0.12831	-3.83268	
105227	947.034	-0.12829	-3.83251	
105228	947.043	-0.12829	-3.83251	
105229	947.052	-0.128291	-3.83251	
105230	947.061	-0.128291	-3.83251	
105231	947.07	-0.128205	-3.83241	
105232	947.079	-0.128219	-3.83254	
105233	947.088	-0.128216	-3.83255	
105234	947.097	-0.128215	-3.83255	
105235	947.106	-0.128214	-3.83255	
105236	947.115	-0.12831	-3.83268	
105237	947.124	-0.12829	-3.83251	
105238	947.133	-0.12829	-3.83251	
105239	947.142	-0.128291	-3.83251	
105240	947.151	-0.128291	-3.83251	
105241	947.16	-0.128206	-3.83241	
105242	947.169	-0.128219	-3.83254	
105243	947.178	-0.128217	-3.83255	
105244	947.187	-0.128215	-3.83255	
105245	947.196	-0.128215	-3.83255	
105246	947.205	-0.12831	-3.83268	
105247	947.214	-0.12829	-3.83251	
105248	947.223	-0.12829	-3.83251	
105249	947.232	-0.128291	-3.83251	
105250	947.241	-0.128291	-3.83251	
105251	947.25	-0.128206	-3.83241	
105252	947.259	-0.128219	-3.83254	
105253	947.268	-0.128216	-3.83255	
105254	947.277	-0.128215	-3.83255	
105255	947.286	-0.128215	-3.83255	
105256	947.295	-0.12831	-3.83268	
105257	947.304	-0.12829	-3.83251	
105258	947.313	-0.12829	-3.83251	
105259	947.322	-0.128291	-3.83251	
105260	947.331	-0.128291	-3.83251	
105261	947.34	-0.128206	-3.83241	
105262	947.349	-0.128219	-3.83254	
105263	947.358	-0.128216	-3.83255	
105264	947.367	-0.128215	-3.83255	
105265	947.376	-0.128214	-3.83255	
105266	947.385	-0.12831	-3.83268	
105267	947.394	-0.12829	-3.83251	
105268	947.403	-0.12829	-3.83251	
105269	947.412	-0.128291	-3.83251	
105270	947.421	-0.128291	-3.83251	
105271	947.43	-0.128205	-3.83241	
105272	947.439	-0.128219	-3.83254	
105273	947.448	-0.128217	-3.83255	
105274	947.457	-0.128215	-3.83255	
105275	947.466	-0.128215	-3.83255	
105276	947.475	-0.128311	-3.83268	
105277	947.484	-0.128291	-3.83251	
105278	947.493	-0.12829	-3.83251	
105279	947.502	-0.128291	-3.83251	
105280	947.511	-0.128291	-3.83251	
105281	947.52	-0.128205	-3.83241	
105282	947.529	-0.128219	-3.83254	
105283	947.538	-0.128217	-3.83255	
105284	947.547	-0.128215	-3.83255	
105285	947.556	-0.128214	-3.83255	
105286	947.565	-0.12831	-3.83268	
105287	947.574	-0.12829	-3.83251	
105288	947.583	-0.12829	-3.83251	
105289	947.592	-0.128291	-3.8325	
105290	947.601	-0.128291	-3.83251	
105291	947.61	-0.128205	-3.83241	
105292	947.619	-0.128219	-3.83254	
105293	947.628	-0.128217	-3.83255	
105294	947.637	-0.128216	-3.83255	
105295	947.646	-0.128214	-3.83255	
105296	947.655	-0.12831	-3.83268	
105297	947.664	-0.12829	-3.83251	
105298	947.673	-0.12829	-3.83251	
105299	947.682	-0.128291	-3.83251	
105300	947.691	-0.128291	-3.83251	
105301	947.7	-0.128206	-3.83241	
105302	947.709	-0.128219	-3.83254	
105303	947.718	-0.128217	-3.83255	
105304	947.727	-0.128215	-3.83255	
105305	947.736	-0.128214	-3.83255	
105306	947.745	-0.128311	-3.83268	
105307	947.754	-0.12829	-3.83251	
105308	947.763	-0.12829	-3.83251	
105309	947.772	-0.128291	-3.83251	
105310	947.781	-0.128291	-3.83251	
105311	947.79	-0.128205	-3.83241	
105312	947.799	-0.128219	-3.83254	
105313	947.808	-0.128216	-3.83255	
105314	947.817	-0.128215	-3.83255	
105315	947.826	-0.128215	-3.83255	
105316	947.835	-0.12831	-3.83268	
105317	947.844	-0.12829	-3.83251	
105318	947.853	-0.12829	-3.83251	
105319	947.862	-0.128291	-3.83251	
105320	947.871	-0.128291	-3.83251	
105321	947.88	-0.128205	-3.83241	
105322	947.889	-0.128219	-3.83254	
105323	947.898	-0.128217	-3.83255	
105324	947.907	-0.128215	-3.83255	
105325	947.916	-0.128215	-3.83255	
105326	947.925	-0.12831	-3.83268	
105327	947.934	-0.12829	-3.83251	
105328	947.943	-0.12829	-3.83251	
105329	947.952	-0.128291	-3.83251	
105330	947.961	-0.128291	-3.83251	
105331	947.97	-0.128206	-3.83241	
105332	947.979	-0.128219	-3.83254	
105333	947.988	-0.128216	-3.83255	
105334	947.997	-0.128215	-3.83255	
105335	948.006	-0.128214	-3.83255	
105336	948.015	-0.128311	-3.83268	
105337	948.024	-0.12829	-3.83251	
105338	948.033	-0.12829	-3.83251	
105339	948.042	-0.128291	-3.83251	
105340	948.051	-0.128291	-3.83251	
105341	948.06	-0.128206	-3.83241	
105342	948.069	-0.128218	-3.83254	
105343	948.078	-0.128217	-3.83255	
105344	948.087	-0.128215	-3.83255	
105345	948.096	-0.128214	-3.83255	
105346	948.105	-0.128311	-3.83268	
105347	948.114	-0.12829	-3.83251	
105348	948.123	-0.12829	-3.83251	
105349	948.132	-0.128291	-3.83251	
105350	948.141	-0.128291	-3.83251	
105351	948.15	-0.128205	-3.83241	
105352	948.159	-0.128219	-3.83254	
105353	948.168	-0.128217	-3.83255	
105354	948.177	-0.128215	-3.83255	
105355	948.186	-0.128215	-3.83255	
105356	948.195	-0.12831	-3.83268	
105357	948.204	-0.12829	-3.83251	
105358	948.213	-0.12829	-3.83251	
105359	948.222	-0.128291	-3.83251	
105360	948.231	-0.128291	-3.83251	
105361	948.24	-0.128206	-3.83241	
105362	948.249	-0.128219	-3.83254	
105363	948.258	-0.128217	-3.83255	
105364	948.267	-0.128215	-3.83255	
105365	948.276	-0.128215	-3.83255	
105366	948.285	-0.128311	-3.83267	
105367	948.294	-0.12829	-3.83251	
105368	948.303	-0.12829	-3.83251	
105369	948.312	-0.128291	-3.83251	
105370	948.321	-0.128291	-3.83251	
105371	948.33	-0.128206	-3.83241	
105372	948.339	-0.128219	-3.83254	
105373	948.348	-0.128216	-3.83255	
105374	948.357	-0.128215	-3.83255	
105375	948.366	-0.128214	-3.83255	
105376	948.375	-0.128311	-3.83268	
105377	948.384	-0.12829	-3.83251	
105378	948.393	-0.12829	-3.83251	
105379	948.402	-0.128291	-3.83251	
105380	948.411	-0.128291	-3.83251	
105381	948.42	-0.128206	-3.83241	
105382	948.429	-0.128219	-3.83254	
105383	948.438	-0.128216	-3.83255	
105384	948.447	-0.128215	-3.83255	
105385	948.456	-0.128214	-3.83255	
105386	948.465	-0.12831	-3.83268	
105387	948.474	-0.12829	-3.83251	
105388	948.483	-0.12829	-3.83251	
105389	948.492	-0.128291	-3.83251	
105390	948.501	-0.128291	-3.83251	
105391	948.51	-0.128206	-3.83241	
105392	948.519	-0.128219	-3.83254	
105393	948.528	-0.128217	-3.83255	
105394	948.537	-0.128215	-3.83255	
105395	948.546	-0.128214	-3.83255	
105396	948.555	-0.12831	-3.83268	
105397	948.564	-0.12829	-3.83251	
105398	948.573	-0.12829	-3.83251	
105399	948.582	-0.128291	-3.83251	
105400	948.591	-0.128292	-3.83251	
105401	948.6	-0.128205	-3.83241	
105402	948.609	-0.128219	-3.83254	
105403	948.618	-0.128217	-3.83255	
105404	948.627	-0.128215	-3.83255	
105405	948.636	-0.128215	-3.83255	
105406	948.645	-0.12831	-3.83268	
105407	948.654	-0.12829	-3.83251	
105408	948.663	-0.12829	-3.83251	
105409	948.672	-0.128291	-3.8325	
105410	948.681	-0.128291	-3.83251	
105411	948.69	-0.128205	-3.83241	
105412	948.699	-0.128219	-3.83254	
105413	948.708	-0.128216	-3.83255	
105414	948.717	-0.128215	-3.83255	
105415	948.726	-0.128214	-3.83255	
105416	948.735	-0.128311	-3.83268	
105417	948.744	-0.12829	-3.83251	
105418	948.753	-0.12829	-3.83251	
105419	948.762	-0.128291	-3.83251	
105420	948.771	-0.128291	-3.83251	
105421	948.78	-0.128206	-3.83241	
105422	948.789	-0.128219	-3.83254	
105423	948.798	-0.128217	-3.83255	
105424	948.807	-0.128215	-3.83255	
105425	948.816	-0.128214	-3.83255	
105426	948.825	-0.128311	-3.83268	
105427	948.834	-0.12829	-3.83251	
105428	948.843	-0.12829	-3.83251	
105429	948.852	-0.128291	-3.83251	
105430	948.861	-0.128292	-3.83251	
105431	948.87	-0.128205	-3.83241	
105432	948.879	-0.128219	-3.83254	
105433	948.888	-0.128217	-3.83255	
105434	948.897	-0.128215	-3.83255	
105435	948.906	-0.128215	-3.83255	
105436	948.915	-0.12831	-3.83268	
105437	948.924	-0.12829	-3.83251	
105438	948.933	-0.12829	-3.83251	
105439	948.942	-0.128291	-3.83251	
105440	948.951	-0.128291	-3.83251	
105441	948.96	-0.128205	-3.83241	
105442	948.969	-0.128219	-3.83254	
105443	948.978	-0.128217	-3.83255	
105444	948.987	-0.128215	-3.83255	
105445	948.996	-0.128214	-3.83255	
105446	949.005	-0.128311	-3.83268	
105447	949.014	-0.12829	-3.83251	
105448	949.023	-0.12829	-3.83251	
105449	949.032	-0.128291	-3.83251	
105450	949.041	-0.128291	-3.83251	
105451	949.05	-0.128206	-3.83241	
105452	949.059	-0.128218	-3.83254	
105453	949.068	-0.128217	-3.83255	
105454	949.077	-0.128215	-3.83255	
105455	949.086	-0.128214	-3.83255	
105456	949.095	-0.12831	-3.83268	
105457	949.104	-0.128291	-3.83251	
105458	949.113	-0.12829	-3.83251	
105459	949.122	-0.128291	-3.83251	
105460	949.131	-0.128291	-3.83251	
105461	949.14	-0.128205	-3.83241	
105462	949.149	-0.128219	-3.83254	
105463	949.158	-0.128217	-3.83255	
105464	949.167	-0.128215	-3.83255	
105465	949.176	-0.128214	-3.83255	
105466	949.185	-0.12831	-3.83268	
105467	949.194	-0.12829	-3.83251	
105468	949.203	-0.12829	-3.83251	
105469	949.212	-0.128291	-3.83251	
105470	949.221	-0.128291	-3.83251	
105471	949.23	-0.128205	-3.83241	
105472	949.239	-0.128219	-3.83254	
105473	949.248	-0.128216	-3.83255	
105474	949.257	-0.128215	-3.83255	
105475	949.266	-0.128215	-3.83255	
105476	949.275	-0.12831	-3.83268	
105477	949.284	-0.12829	-3.83251	
105478	949.293	-0.12829	-3.83251	
105479	949.302	-0.128291	-3.83251	
105480	949.311	-0.128291	-3.83251	
105481	949.32	-0.128206	-3.83241	
105482	949.329	-0.128219	-3.83254	
105483	949.338	-0.128217	-3.83255	
105484	949.347	-0.128215	-3.83255	
105485	949.356	-0.128215	-3.83255	
105486	949.365	-0.12831	-3.83268	
105487	949.374	-0.12829	-3.83251	
105488	949.383	-0.12829	-3.83251	
105489	949.392	-0.128291	-3.83251	
105490	949.401	-0.128291	-3.83251	
105491	949.41	-0.128206	-3.83241	
105492	949.419	-0.128219	-3.83254	
105493	949.428	-0.128217	-3.83255	
105494	949.437	-0.128215	-3.83255	
105495	949.446	-0.128214	-3.83255	
105496	949.455	-0.128311	-3.83268	
105497	949.464	-0.12829	-3.83251	
105498	949.473	-0.12829	-3.83251	
105499	949.482	-0.128291	-3.83251	
105500	949.491	-0.128292	-3.83251	
105501	949.5	-0.128205	-3.83241	
105502	949.509	-0.128219	-3.83254	
105503	949.518	-0.128217	-3.83255	
105504	949.527	-0.128215	-3.83255	
105505	949.536	-0.128214	-3.83255	
105506	949.545	-0.128311	-3.83268	
105507	949.554	-0.12829	-3.83251	
105508	949.563	-0.12829	-3.83251	
105509	949.572	-0.128291	-3.83251	
105510	949.581	-0.128291	-3.83251	
105511	949.59	-0.128205	-3.83241	
105512	949.599	-0.128219	-3.83254	
105513	949.608	-0.128217	-3.83255	
105514	949.617	-0.128215	-3.83255	
105515	949.626	-0.128215	-3.83255	
105516	949.635	-0.12831	-3.83268	
105517	949.644	-0.12829	-3.83251	
105518	949.653	-0.12829	-3.83251	
105519	949.662	-0.128291	-3.83251	
105520	949.671	-0.128291	-3.83251	
105521	949.68	-0.128206	-3.83241	
105522	949.689	-0.128219	-3.83254	
105523	949.698	-0.128216	-3.83255	
105524	949.707	-0.128215	-3.83255	
105525	949.716	-0.128214	-3.83255	
105526	949.725	-0.12831	-3.83268	
105527	949.734	-0.12829	-3.83251	
105528	949.743	-0.12829	-3.83251	
105529	949.752	-0.128291	-3.83251	
105530	949.761	-0.128291	-3.83251	
105531	949.77	-0.128205	-3.83241	
105532	949.779	-0.128219	-3.83254	
105533	949.788	-0.128217	-3.83255	
105534	949.797	-0.128215	-3.83255	
105535	949.806	-0.128214	-3.83255	
105536	949.815	-0.128311	-3.83268	
105537	949.824	-0.12829	-3.83251	
105538	949.833	-0.12829	-3.83251	
105539	949.842	-0.128291	-3.83251	
105540	949.851	-0.128291	-3.83251	
105541	949.86	-0.128206	-3.83241	
105542	949.869	-0.128219	-3.83254	
105543	949.878	-0.128217	-3.83255	
105544	949.887	-0.128215	-3.83255	
105545	949.896	-0.128215	-3.83255	
105546	949.905	-0.12831	-3.83268	
105547	949.914	-0.12829	-3.83251	
105548	949.923	-0.12829	-3.83251	
105549	949.932	-0.128291	-3.83251	
105550	949.941	-0.128291	-3.83251	
105551	949.95	-0.128206	-3.83241	
105552	949.959	-0.128219	-3.83254	
105553	949.968	-0.128216	-3.83255	
105554	949.977	-0.128215	-3.83255	
105555	949.986	-0.128214	-3.83255	
105556	949.995	-0.12831	-3.83268	
105557	950.004	-0.12829	-3.83251	
105558	950.013	-0.12829	-3.83251	
105559	950.022	-0.128291	-3.83251	
105560	950.031	-0.128291	-3.83251	
105561	950.04	-0.128205	-3.83241	
105562	950.049	-0.128219	-3.83254	
105563	950.058	-0.128217	-3.83255	
105564	950.067	-0.128215	-3.83255	
105565	950.076	-0.128215	-3.83255	
105566	950.085	-0.12831	-3.83268	
105567	950.094	-0.12829	-3.83251	
105568	950.103	-0.12829	-3.83251	
105569	950.112	-0.128291	-3.83251	
105570	950.121	-0.128291	-3.83251	
105571	950.13	-0.128206	-3.83241	
105572	950.139	-0.128219	-3.83254	
105573	950.148	-0.128217	-3.83255	
105574	950.157	-0.128215	-3.83255	
105575	950.166	-0.128215	-3.83255	
105576	950.175	-0.12831	-3.83268	
105577	950.184	-0.12829	-3.83251	
105578	950.193	-0.12829	-3.83251	
105579	950.202	-0.128291	-3.83251	
105580	950.211	-0.128291	-3.83251	
105581	950.22	-0.128206	-3.83241	
105582	950.229	-0.128219	-3.83254	
105583	950.238	-0.128217	-3.83255	
105584	950.247	-0.128215	-3.83255	
105585	950.256	-0.128214	-3.83255	
105586	950.265	-0.128311	-3.83268	
105587	950.274	-0.12829	-3.83251	
105588	950.283	-0.12829	-3.83251	
105589	950.292	-0.128291	-3.83251	
105590	950.301	-0.128291	-3.83251	
105591	950.31	-0.128206	-3.83241	
105592	950.319	-0.128219	-3.83254	
105593	950.328	-0.128216	-3.83255	
105594	950.337	-0.128216	-3.83255	
105595	950.346	-0.128214	-3.83255	
105596	950.355	-0.12831	-3.83268	
105597	950.364	-0.12829	-3.83251	
105598	950.373	-0.12829	-3.83251	
105599	950.382	-0.128291	-3.83251	
105600	950.391	-0.128291	-3.83251	
105601	950.4	-0.128206	-3.83241	
105602	950.409	-0.128219	-3.83254	
105603	950.418	-0.128217	-3.83255	
105604	950.427	-0.128215	-3.83255	
105605	950.436	-0.128214	-3.83255	
105606	950.445	-0.12831	-3.83268	
105607	950.454	-0.12829	-3.83251	
105608	950.463	-0.12829	-3.83251	
105609	950.472	-0.12829	-3.83251	
105610	950.481	-0.128292	-3.83251	
105611	950.49	-0.128205	-3.83241	
105612	950.499	-0.128219	-3.83254	
105613	950.508	-0.128217	-3.83255	
105614	950.517	-0.128215	-3.83255	
105615	950.526	-0.128214	-3.83255	
105616	950.535	-0.12831	-3.83268	
105617	950.544	-0.12829	-3.83251	
105618	950.553	-0.12829	-3.83251	
105619	950.562	-0.128291	-3.83251	
105620	950.571	-0.128291	-3.83251	
105621	950.58	-0.128205	-3.83241	
105622	950.589	-0.128219	-3.83254	
105623	950.598	-0.128217	-3.83255	
105624	950.607	-0.128215	-3.83255	
105625	950.616	-0.128214	-3.83255	
105626	950.625	-0.12831	-3.83268	
105627	950.634	-0.12829	-3.83251	
105628	950.643	-0.12829	-3.83251	
105629	950.652	-0.128291	-3.83251	
105630	950.661	-0.128292	-3.83251	
105631	950.67	-0.128205	-3.83241	
105632	950.679	-0.128219	-3.83254	
105633	950.688	-0.128217	-3.83255	
105634	950.697	-0.128215	-3.83255	
105635	950.706	-0.128215	-3.83255	
105636	950.715	-0.12831	-3.83268	
105637	950.724	-0.12829	-3.83251	
105638	950.733	-0.12829	-3.83251	
105639	950.742	-0.128291	-3.83251	
105640	950.751	-0.128291	-3.83251	
105641	950.76	-0.128205	-3.83241	
105642	950.769	-0.128219	-3.83254	
105643	950.778	-0.128216	-3.83255	
105644	950.787	-0.128215	-3.83255	
105645	950.796	-0.128215	-3.83255	
105646	950.805	-0.12831	-3.83268	
105647	950.814	-0.12829	-3.83251	
105648	950.823	-0.12829	-3.83251	
105649	950.832	-0.128291	-3.83251	
105650	950.841	-0.128291	-3.83251	
105651	950.85	-0.128205	-3.83241	
105652	950.859	-0.128219	-3.83254	
105653	950.868	-0.128217	-3.83255	
105654	950.877	-0.128215	-3.83255	
105655	950.886	-0.128215	-3.83255	
105656	950.895	-0.12831	-3.83268	
105657	950.904	-0.128291	-3.83251	
105658	950.913	-0.12829	-3.83251	
105659	950.922	-0.128291	-3.83251	
105660	950.931	-0.128291	-3.83251	
105661	950.94	-0.128206	-3.83241	
105662	950.949	-0.128219	-3.83254	
105663	950.958	-0.128216	-3.83255	
105664	950.967	-0.128215	-3.83255	
105665	950.976	-0.128214	-3.83255	
105666	950.985	-0.12831	-3.83268	
105667	950.994	-0.12829	-3.83251	
105668	951.003	-0.12829	-3.83251	
105669	951.012	-0.128291	-3.83251	
105670	951.021	-0.128292	-3.83251	
105671	951.03	-0.128205	-3.83241	
105672	951.039	-0.128219	-3.83254	
105673	951.048	-0.128217	-3.83255	
105674	951.057	-0.128215	-3.83255	
105675	951.066	-0.128214	-3.83255	
105676	951.075	-0.12831	-3.83268	
105677	951.084	-0.12829	-3.83251	
105678	951.093	-0.12829	-3.83251	
105679	951.102	-0.128291	-3.83251	
105680	951.111	-0.128291	-3.83251	
105681	951.12	-0.128206	-3.83241	
105682	951.129	-0.128219	-3.83254	
105683	951.138	-0.128216	-3.83255	
105684	951.147	-0.128215	-3.83255	
105685	951.156	-0.128214	-3.83255	
105686	951.165	-0.12831	-3.83268	
105687	951.174	-0.12829	-3.83251	
105688	951.183	-0.12829	-3.83251	
105689	951.192	-0.128291	-3.83251	
105690	951.201	-0.128292	-3.83251	
105691	951.21	-0.128205	-3.83241	
105692	951.219	-0.128218	-3.83254	
105693	951.228	-0.128217	-3.83255	
105694	951.237	-0.128215	-3.83255	
105695	951.246	-0.128214	-3.83255	
105696	951.255	-0.128311	-3.83268	
105697	951.264	-0.12829	-3.83251	
105698	951.273	-0.12829	-3.83251	
105699	951.282	-0.128291	-3.83251	
105700	951.291	-0.128291	-3.83251	
105701	951.3	-0.128205	-3.83241	
105702	951.309	-0.128219	-3.83254	
105703	951.318	-0.128216	-3.83255	
105704	951.327	-0.128215	-3.83255	
105705	951.336	-0.128215	-3.83255	
105706	951.345	-0.12831	-3.83268	
105707	951.354	-0.12829	-3.83251	
105708	951.363	-0.12829	-3.83251	
105709	951.372	-0.128291	-3.83251	
105710	951.381	-0.128291	-3.83251	
105711	951.39	-0.128206	-3.83241	
105712	951.399	-0.128219	-3.83254	
105713	951.408	-0.128217	-3.83255	
105714	951.417	-0.128215	-3.83255	
105715	951.426	-0.128215	-3.83255	
105716	951.435	-0.128311	-3.83268	
105717	951.444	-0.12829	-3.83251	
105718	951.453	-0.128291	-3.83251	
105719	951.462	-0.128291	-3.83251	
105720	951.471	-0.128291	-3.83251	
105721	951.48	-0.128205	-3.83241	
105722	951.489	-0.128219	-3.83254	
105723	951.498	-0.128217	-3.83255	
105724	951.507	-0.128215	-3.83255	
105725	951.516	-0.128215	-3.83255	
105726	951.525	-0.12831	-3.83268	
105727	951.534	-0.12829	-3.83251	
105728	951.543	-0.12829	-3.83251	
105729	951.552	-0.128291	-3.83251	
105730	951.561	-0.128291	-3.83251	
105731	951.57	-0.128205	-3.83241	
105732	951.579	-0.128219	-3.83254	
105733	951.588	-0.128217	-3.83255	
105734	951.597	-0.128215	-3.83255	
105735	951.606	-0.128215	-3.83255	
105736	951.615	-0.12831	-3.83268	
105737	951.624	-0.128291	-3.83251	
105738	951.633	-0.12829	-3.83251	
105739	951.642	-0.128291	-3.8325	
105740	951.651	-0.128291	-3.83251	
105741	951.66	-0.128205	-3.83241	
105742	951.669	-0.128219	-3.83254	
105743	951.678	-0.128217	-3.83255	
105744	951.687	-0.128215	-3.83255	
105745	951.696	-0.128215	-3.83255	
105746	951.705	-0.128311	-3.83268	
105747	951.714	-0.12829	-3.83251	
105748	951.723	-0.12829	-3.83251	
105749	951.732	-0.128291	-3.83251	
105750	951.741	-0.128291	-3.83251	
105751	951.75	-0.128205	-3.83241	
105752	951.759	-0.128219	-3.83254	
105753	951.768	-0.128216	-3.83255	
105754	951.777	-0.128215	-3.83255	
105755	951.786	-0.128215	-3.83255	
105756	951.795	-0.12831	-3.83268	
105757	951.804	-0.12829	-3.83251	
105758	951.813	-0.12829	-3.83251	
105759	951.822	-0.128291	-3.83251	
105760	951.831	-0.128291	-3.83251	
105761	951.84	-0.128205	-3.83241	
105762	951.849	-0.128219	-3.83254	
105763	951.858	-0.128216	-3.83255	
105764	951.867	-0.128215	-3.83255	
105765	951.876	-0.128214	-3.83255	
105766	951.885	-0.12831	-3.83268	
105767	951.894	-0.12829	-3.83251	
105768	951.903	-0.12829	-3.83251	
105769	951.912	-0.128291	-3.83251	
105770	951.921	-0.128291	-3.83251	
105771	951.93	-0.128205	-3.83241	
105772	951.939	-0.128219	-3.83254	
105773	951.948	-0.128217	-3.83255	
105774	951.957	-0.128215	-3.83255	
105775	951.966	-0.128214	-3.83255	
105776	951.975	-0.128311	-3.83268	
105777	951.984	-0.12829	-3.83251	
105778	951.993	-0.12829	-3.83251	
105779	952.002	-0.128291	-3.83251	
105780	952.011	-0.128291	-3.83251	
105781	952.02	-0.128205	-3.83241	
105782	952.029	-0.128219	-3.83254	
105783	952.038	-0.128216	-3.83255	
105784	952.047	-0.128215	-3.83255	
105785	952.056	-0.128214	-3.83255	
105786	952.065	-0.128311	-3.83268	
105787	952.074	-0.12829	-3.83251	
105788	952.083	-0.12829	-3.83251	
105789	952.092	-0.128291	-3.83251	
105790	952.101	-0.128291	-3.83251	
105791	952.11	-0.128206	-3.83241	
105792	952.119	-0.128219	-3.83254	
105793	952.128	-0.128217	-3.83255	
105794	952.137	-0.128215	-3.83255	
105795	952.146	-0.128215	-3.83255	
105796	952.155	-0.12831	-3.83268	
105797	952.164	-0.12829	-3.83251	
